cell,rep,seed,r2_ci_low,r2_ci_high,chi2_ci_low,chi2_ci_high,ci_reliable,n_effective,base_converged,n_items_per_group,n_raters,n_categories,thresholds,trait_slope,rater_sd,mu_focal,dif_uniform,dif_nonuniform,po_violation,conditioner_reliability,n_items_focal,conditioner,block
3,49,40560751,8.987064389896761e-05,0.006290408061404155,0.06555117591522411,4.597495702070656,True,200,True,100,3,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,0,40660702,6.195824400307364e-06,0.000562945086022937,0.002770716300037233,0.24497894033840442,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,1,40660703,0.001363480725096016,0.03355308118072744,0.582812077931308,16.266996328709677,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,2,40660704,1.0929818708602806e-05,0.0037097223442328063,0.006346468616177126,2.193170634451827,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,3,40660705,6.62982259937802e-05,0.018733579161037604,0.03323383403787836,8.80988565690526,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,4,40660706,2.6178006276423055e-05,0.0016235841214796208,0.01430180398444669,0.9177254387562712,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,5,40660707,1.008967430759996e-05,0.011207718856497002,0.005135948919990483,5.536842887205627,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,6,40660708,0.00020790029985155552,0.01613512759338116,0.09624024115977554,8.707137758447663,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,7,40660709,1.2617616224918465e-05,0.0012972670431512425,0.006100272722704421,0.6415453620014464,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,8,40660710,8.517733938265592e-05,0.007837572277355787,0.03819457227015263,3.6505373171175,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,9,40660711,7.823457344557482e-06,0.0018753138208281441,0.004077883475805594,0.9281750984790252,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,10,40660712,1.1771163335702392e-05,0.0064896692621189255,0.0062827626782288905,3.1097020061411653,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,11,40660713,6.890662833505035e-05,0.015914964967674455,0.035160898432424065,7.864664821507293,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,12,40660714,0.0003116154444676772,0.037956913935497404,0.1974993554925683,19.047206299144776,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,13,40660715,3.40164066985186e-05,0.004735929027164623,0.017404953045917555,2.26419519327748,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,14,40660716,0.0003679464513312115,0.022048018587187773,0.1716118898362984,10.271999130005579,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,15,40660717,5.327859675796385e-05,0.014664634176129518,0.02524588820739305,6.769250957532636,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,16,40660718,9.052357567579253e-07,0.0013371711238534124,0.0004395304320781149,0.5955462712503894,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,17,40660719,0.00044007788191379675,0.019666857934092143,0.20185235500303353,9.54289352172649,True,199,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,18,40660720,5.7000311821103053e-05,0.026420026950828016,0.02600515208903046,11.926624703268049,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,19,40660721,4.067666902325617e-05,0.004966540660977648,0.019012171594853293,2.7317566897686016,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,20,40660722,0.00014702815794228466,0.01860304221013128,0.06641079533122422,8.626573322109717,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,21,40660723,0.0011123949108789437,0.03525312254011533,0.5352301837155283,17.989746203819994,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,22,40660724,7.32205845888613e-06,0.013201326086781262,0.0037906549194563683,6.6622147792646444,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,23,40660725,1.6191815528253396e-05,0.007050488090636222,0.0072908155903559264,3.2005355445200285,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,24,40660726,9.448050873212352e-05,0.021460595335401934,0.05999832612334223,10.865035808777987,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,25,40660727,3.4185022325882576e-05,5.2177206666850813e-05,0.014780930263921726,0.026551495873825045,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,26,40660728,0.00010984221847589702,0.018711293411760522,0.049078135544652214,9.242989451500659,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,27,40660729,5.347288341760108e-05,0.013045837334893062,0.02756360788909263,6.7168444935272875,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,28,40660730,0.00017847016623996433,0.0164177972976145,0.08156260029844777,7.738007079516517,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,29,40660731,0.00012856421404509383,0.023325566753458826,0.07124288069880311,12.00635541158971,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,30,40660732,0.00013913381814130958,0.015407827216171247,0.062312880273972415,7.40395828966997,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,31,40660733,6.118333072449307e-05,0.00018695482721823082,0.030257552021898098,0.11740587412287337,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,32,40660734,0.000787549059742511,0.026316268477599943,0.37163405931204346,13.04327805538823,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,33,40660735,1.501741536684363e-05,0.00400426199566499,0.006880166729127415,1.9126376983687394,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,34,40660736,6.135925166493361e-05,0.011368638153052026,0.025840905606794806,5.251130323496512,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,35,40660737,0.0003464945312486321,0.02712040539054672,0.17039854466028928,13.992754932720565,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,36,40660738,0.00013707685842789265,0.012960589200744402,0.07124441772707546,6.490912439777367,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,37,40660739,3.474115077810422e-05,0.020129631320547306,0.016631321912302335,8.964111250127544,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,38,40660740,0.0001264399109902297,0.016070425103571127,0.05697985312953502,7.0981392954980045,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,39,40660741,9.888335586371826e-05,0.009074904565060883,0.05135085151510669,4.510306892263069,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,40,40660742,0.0003636794615590353,0.017885758008378213,0.17087082831338046,8.123938120874962,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,41,40660743,3.794387462191927e-05,0.0009714786975991975,0.01638308972719136,0.5417881732105888,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,42,40660744,1.4618778913427136e-06,0.008229533993123239,0.0007727903396979004,4.177363614443356,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,43,40660745,7.016891439367315e-05,0.012940403302339018,0.030594438247871128,6.116246016064759,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,44,40660746,4.441555082722134e-05,0.0050362129866312905,0.02015319949508287,2.471445550605382,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,45,40660747,0.00011367712324510264,0.014582402670866183,0.05692099325556748,7.708332012449204,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,46,40660748,8.554901958000135e-05,0.003277737200783316,0.04016469107422037,1.7316706303817584,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,47,40660749,0.0009011431163929394,0.02850044697401841,0.45761019364023403,13.939767421853025,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,48,40660750,2.663381686808688e-05,0.012029520693487566,0.012794784079878371,5.223966475234801,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
4,49,40660751,1.4261842734822884e-05,0.0020324739911729093,0.006278129988273208,0.9637392130569485,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,0,40760702,3.280681574082354e-05,0.003887990606130127,0.0660981834978082,7.740847297239478,True,200,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,1,40760703,4.420670272355643e-06,0.0021742702157482143,0.008906127952425026,4.14844110112181,True,199,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,2,40760704,8.381424795107019e-06,0.0006801979577417614,0.016728980171004392,1.350956806364848,True,199,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,3,40760705,3.064227411186029e-05,0.002277425029077098,0.05990030950882929,4.644511039182267,True,198,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,4,40760706,6.4604187417035194e-06,0.0007509482881834513,0.013413140514440635,1.458385379434334,True,199,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,5,40760707,4.150031093833585e-05,0.005585653952831402,0.08102689385775688,11.144839335470898,True,199,False,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,6,40760708,1.1514576697445598e-05,0.004027199143379004,0.023905789442823563,8.74406609342513,True,199,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,7,40760709,7.278737968687357e-06,0.0024740519108093963,0.013372580061356552,4.594375031339111,True,197,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,8,40760710,2.146222386402716e-06,0.002086983769205628,0.004261570719354521,3.978537713033896,True,200,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,9,40760711,0.00014577695667480372,0.00712588804439389,0.2989012391470511,14.816646198049002,True,200,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,10,40760712,5.9623037210843275e-09,0.0005199176688151657,1.1240731473957533e-05,0.9740785267766893,True,200,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,11,40760713,1.3197526935296897e-05,0.003412838255551842,0.025784616862839213,6.692458350762622,True,199,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,12,40760714,3.1382711529662235e-05,0.003748368246291353,0.06037094898338186,7.4580694632263675,True,200,False,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,13,40760715,8.857733313209984e-06,0.0015486614803718818,0.01649887223243921,3.0147952572960492,True,199,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,14,40760716,3.1558325078493405e-06,0.0003038940111940694,0.0060515457246388925,0.5792120430480653,True,198,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,15,40760717,1.7174592368999801e-06,0.0004677993145670832,0.003352227131321916,0.8964427273063944,True,200,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,16,40760718,1.1938314935376677e-05,0.004003654547745835,0.024407992213234333,8.587560854035642,True,196,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,17,40760719,5.075806645791593e-05,0.0032996234174500825,0.10328751554366203,6.659937631661857,True,200,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,18,40760720,0.00011517358056839917,0.004740115582695913,0.2186799318846483,9.39195095247921,True,198,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,19,40760721,6.820298417174896e-05,0.004136607488902113,0.14683650278503046,8.351196987423263,True,199,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,20,40760722,2.2425726803410827e-06,0.002767098821460466,0.004505582540158909,5.304628345500246,True,199,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,21,40760723,6.692716361727194e-06,0.002693350484060535,0.013274206531506252,5.488259978535137,True,199,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,22,40760724,8.390868527484067e-05,0.006305271738383966,0.17506145267993578,13.36406577355394,True,200,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,23,40760725,3.034068446395661e-07,8.890785123644239e-05,0.0005906470657978294,0.17169048501662243,True,198,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,24,40760726,2.9206683234077683e-05,0.004632278406213589,0.05711255082494169,8.991422928596172,True,200,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,25,40760727,6.44916659123768e-05,0.004621474594481471,0.13135621862602423,8.868509113270429,True,195,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,26,40760728,9.364342014981154e-06,0.0025056727526922185,0.018074525144229817,4.9428519675700775,True,199,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,27,40760729,0.00010953877625642388,0.0044141141003998935,0.19785078212870233,8.761971981044917,True,199,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,28,40760730,2.798115162107281e-06,0.002891931330157437,0.005373744167266876,5.740108124808873,True,198,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,29,40760731,1.0784991892964533e-05,0.002935831547445408,0.021058955449896798,5.756761142801404,True,198,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,30,40760732,8.504640784639512e-06,0.006510949026119664,0.014849004584845676,11.760028786096695,True,198,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,31,40760733,9.461568678862602e-07,0.0019302183943167937,0.0021484857954598424,3.9169421276707586,True,196,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,32,40760734,1.1299735843280463e-05,0.002813992190699644,0.022857349010566696,5.4906953113026455,True,198,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,33,40760735,1.752972038538318e-06,0.003391730763870489,0.0034575523136102415,6.732499675423711,True,197,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,34,40760736,1.9004505784852515e-06,0.0011025387028451197,0.004148881022602445,2.3168495089988728,True,200,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,35,40760737,7.135580759174395e-06,0.0008617042817049151,0.012950386614417095,1.5963803061287583,True,199,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,36,40760738,1.2404035266538278e-05,0.005911356316740201,0.023304655181930676,11.448896029580366,True,200,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,37,40760739,3.0824500895353666e-05,0.002511914371915708,0.0611872360895179,4.826256158376485,True,199,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,38,40760740,4.043672217735491e-06,0.001605844866287154,0.00802559961364145,3.12961717169021,True,200,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,39,40760741,4.550574331601211e-05,0.005097993850402823,0.10040469868131956,10.408899651464194,True,200,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,40,40760742,6.255983655199511e-05,0.005588292510332706,0.13258057791737943,12.488265003220821,True,199,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,41,40760743,3.9528248072999305e-06,0.003070379863108167,0.008126885124160578,6.343994291025537,True,198,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,42,40760744,8.12399145781943e-05,0.005496579767853777,0.1603060699163748,10.510607155769417,True,197,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,43,40760745,5.8397341312798635e-06,0.0020812754042536796,0.011619249319214792,4.119629031838476,True,200,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,44,40760746,5.500431155540078e-06,0.001383252186744246,0.01036251021400586,2.775966528659841,True,196,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,45,40760747,0.0007633663165735213,0.010890084589074043,1.411567933661732,21.355584407838947,True,200,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,46,40760748,1.2998593002419665e-05,0.0028040508605646215,0.022285877197855325,5.142155734750618,True,197,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,47,40760749,8.762995549198864e-05,0.007904541197466433,0.1678453296890669,15.430403771503146,True,200,False,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
5,48,40760750,2.8069731152446918e-05,0.0043346343799297365,0.05964155659654987,8.831413046595875,True,200,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
