cell,rep,seed,r2_ci_low,r2_ci_high,chi2_ci_low,chi2_ci_high,ci_reliable,n_effective,base_converged,n_items_per_group,n_raters,n_categories,thresholds,trait_slope,rater_sd,mu_focal,dif_uniform,dif_nonuniform,po_violation,conditioner_reliability,n_items_focal,conditioner,block
5,49,40760751,6.089936946612381e-05,0.00662186597227955,0.11355505817200612,12.64419062596018,True,199,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,0.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,0,40860702,5.484713613421567e-05,0.012039599524541408,0.02308435242262956,4.9665456476740175,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,1,40860703,0.00012340772841558145,0.02106426604080904,0.06869467520527449,9.765504873007153,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,2,40860704,2.3815173429151077e-05,0.004435846702227086,0.011390377675351282,1.9493874464273584,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,3,40860705,0.00010540105210733318,0.011887186392785899,0.044304332687741164,5.001753298656023,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,4,40860706,0.0002191417827780532,0.02618707732009042,0.07337087131010493,11.990037539869816,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,5,40860707,3.657958218398096e-05,0.012354331764441845,0.019066847836579887,6.0696133558739405,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,6,40860708,3.784979102872509e-05,0.002988747545111173,0.017441855477932616,1.3730778178890475,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,7,40860709,9.02997697563724e-06,0.0009538257388082081,0.004201657827621118,0.42489787501545945,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,8,40860710,3.5751293429508546e-05,0.008466394844035736,0.01520451780710282,3.6714620596849974,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,9,40860711,0.0002121525921128324,0.009570370394113101,0.1069339171925603,4.629856124672165,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,10,40860712,0.00021190183278241666,0.022794298186202558,0.10781808284027251,10.980570162750054,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,11,40860713,2.985467578716768e-05,0.005710897200848414,0.01234003799384563,2.344539038860526,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,12,40860714,0.0008213101179401646,0.022772321315309364,0.35388540329199497,10.789709843122777,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,13,40860715,2.3760871919430795e-06,0.003709425989633098,0.0009964863710604259,1.577065819444612,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,14,40860716,0.0009325524220259443,0.04716680214687002,0.39509662709787274,20.932327052017587,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,15,40860717,5.327800419000646e-06,0.006930362202757694,0.002506306875576035,3.37163092029128,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,16,40860718,3.974064732100406e-05,0.004366460276919521,0.01855816800102444,1.989818797254881,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,17,40860719,0.0003531049377907654,0.018396759045546673,0.15940092411475373,8.048702356489127,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,18,40860720,0.00010923915870881936,0.011362928578460359,0.05214698336222485,5.325570272730772,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,19,40860721,8.073372271688176e-05,0.011026692100708783,0.033723363202311195,4.756482674725152,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,20,40860722,0.00017334045190742233,0.017177216760253782,0.07591064498640365,8.018504351204099,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,21,40860723,0.00027619377591527007,0.021001592415655856,0.12535679906445865,9.630978846474996,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,22,40860724,0.000816433340344054,0.024918734169225378,0.2990910142895361,11.004577622994354,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,23,40860725,6.343173304807048e-05,0.01179894970430412,0.02988996659987521,5.42315602155967,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,24,40860726,8.402063710995108e-06,0.007146854546714278,0.004043792968739145,3.690204080291944,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,25,40860727,4.689164727860345e-06,0.009551231605383294,0.0022062843225151034,4.485986654987625,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,26,40860728,0.0001035811262663626,0.008940008136486346,0.046123454531031505,4.154886523104057,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,27,40860729,3.802131039251766e-05,0.010664611981490517,0.017726901690858943,4.515778475403453,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,28,40860730,4.603689119311219e-05,0.009397673176595914,0.018981412451766114,3.865478974385283,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,29,40860731,0.0001515754367848011,0.009328932663902553,0.06948416716846981,4.314495520750381,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,30,40860732,1.3281931248566185e-06,0.005406114358779244,0.0006191933330598635,2.4769248774566064,True,199,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,31,40860733,9.292958684092543e-05,0.01167338730587963,0.04366783139452303,5.690463089972309,True,199,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,32,40860734,3.2584037986839096e-05,0.005259177217377094,0.014432440010344187,2.2826232409621787,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,33,40860735,2.4059384862995414e-05,0.008033724139493353,0.010852070498982416,3.6413322942677584,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,34,40860736,0.00010410716030691982,0.014233491506429573,0.0520244741453903,7.1886938506641815,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,35,40860737,0.00033519068961432785,0.01600323060256813,0.1688478768859877,7.735581898677065,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,36,40860738,2.9918933372332007e-05,0.004607511375276169,0.01482073378213796,2.114665407973225,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,37,40860739,0.00022960907784760082,0.02374118592887478,0.08509235748209057,9.673629884650214,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,38,40860740,5.601002882720885e-05,0.0012704711117211402,0.022752772760161938,0.576239957269281,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,39,40860741,2.5162438559213553e-05,0.002041606866083669,0.013012554716280983,0.9267990438312791,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,40,40860742,0.00023096407583024476,0.01436317784179667,0.10864440134205514,6.274651219354098,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,41,40860743,7.76757504323834e-06,0.005548255411937962,0.003397973292009732,2.578486413277475,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,42,40860744,0.004936168830127035,0.041205055920986805,2.32016732516865,18.910555217109987,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,43,40860745,8.060646023354921e-05,0.00879808674884365,0.033457543686352884,3.7066563061051068,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,44,40860746,1.619346638946285e-05,0.004925693910806925,0.0073274262266261915,2.1990906155462535,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,45,40860747,0.0013594561415356044,0.022190199606678205,0.4473607127783068,9.514950536635045,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,46,40860748,5.5121417952243415e-05,0.010577585021205147,0.025153701568571322,4.757499640370293,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,47,40860749,2.9863680766442182e-05,0.005091423375000881,0.0130644654090399,2.159739346476578,True,198,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,48,40860750,0.00011984839207215027,0.004053448130723768,0.055274025165502685,1.869682380652686,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
6,49,40860751,3.248543354102146e-05,0.009155437233983849,0.018009691713454873,4.802071699018308,True,200,True,25,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,0,40960702,5.921130567027754e-06,0.0005135625817750451,0.010935674502529776,0.8966644596197442,True,197,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,1,40960703,6.032444128797717e-05,0.004325414824920249,0.1080749931130797,7.77950151769535,True,199,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,2,40960704,9.594953722545769e-06,0.0025571087546551333,0.018082843548889012,4.768179238832613,True,198,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,3,40960705,5.581553462844085e-06,5.095095809226687e-05,0.010005751521882225,0.0921555083520577,True,195,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,4,40960706,5.683268462653726e-05,0.004606595639859263,0.09544071425217722,7.718676394346793,True,196,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,5,40960707,5.8384511457910045e-06,3.186861531223078e-05,0.010435671572158115,0.05300399369930061,True,200,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,6,40960708,6.450689151265814e-06,0.0015011515915882934,0.011661798549952102,2.697093893016945,True,199,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,7,40960709,3.4989448676126675e-05,0.0027332274245266807,0.06102807903323539,4.820723768092421,True,186,False,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,8,40960710,3.557554384386726e-06,0.0017543657910900875,0.006752356407566411,3.199045822582952,True,194,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,9,40960711,3.7657092220898705e-05,0.003924578868303865,0.07514580428436698,7.31451301156262,True,198,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,10,40960712,1.09269443387905e-05,0.002515386388856652,0.019217539513449736,4.277781944834885,True,200,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,11,40960713,7.361258818144733e-06,0.0024925226972920037,0.01373671313419944,4.538584893812662,True,197,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,12,40960714,1.8365512366157765e-06,0.003376443683236659,0.0036396475260602446,6.590717821387298,True,199,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,13,40960715,0.00047685640647062994,0.007321736120606716,0.8260372955503473,13.793550922034893,True,199,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,14,40960716,3.3255958199427127e-06,0.0012708409890734983,0.006157067026425317,2.235011410085202,True,191,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,15,40960717,1.218132788656273e-06,0.0011065612992136149,0.0021087533858798707,1.9898716659763311,True,195,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,16,40960718,6.296008283614548e-07,0.00037737820968305775,0.0011074003554289327,0.6444685960314369,True,190,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,17,40960719,1.4199109653858732e-05,0.0022065385567706045,0.027519014845325238,4.285390331203605,True,199,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,18,40960720,6.193366983145015e-07,0.00028883570122331074,0.0011157878446661138,0.5116872354077946,True,198,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,19,40960721,3.250071337954724e-05,0.0038646997669451654,0.057737963617271404,6.93068017858492,True,195,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,20,40960722,2.0577873365016348e-06,0.0005795737108693937,0.0035758434455818947,0.9946668178303618,True,192,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,21,40960723,2.573297227329096e-07,4.436704245506203e-06,0.00045700392202839714,0.007636048333529253,True,196,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,22,40960724,1.0942509049333727e-05,0.00033429828895648425,0.020086945471202117,0.6950879576901429,True,196,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,23,40960725,1.3286871123856729e-05,0.0004031198025953496,0.023219348479062752,0.7035020245214428,True,195,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,24,40960726,0.00012742907917297726,0.0037859234732304198,0.20435618944264092,6.269503945024209,True,195,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,25,40960727,3.5158797686275086e-06,2.842823821759991e-05,0.0061736133192211015,0.05083799674349827,True,197,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,26,40960728,8.31829971535704e-06,0.0021449875549655125,0.014266541191762992,3.604433494350291,True,198,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,27,40960729,8.273776389480924e-05,0.0042693297262810905,0.14493212173012265,7.648961061170979,True,200,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,28,40960730,4.7775042382337115e-06,0.0011655374703755579,0.008603368023396035,2.138229405989302,True,192,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,29,40960731,8.499764078844917e-05,0.003963732709610456,0.15979405644689024,7.112699804339031,True,199,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,30,40960732,3.546258302630833e-06,0.001835763402926745,0.006475101667569885,3.2089816164787535,True,197,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,31,40960733,4.559840569987321e-05,0.002971321629171774,0.08099311820933516,5.1580966547070775,True,198,False,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,32,40960734,7.470618636441377e-06,0.001744673241950972,0.014112749817521192,3.350263556863962,True,195,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,33,40960735,1.5069578562016983e-05,0.0005870717525230486,0.028456810264938164,1.1208648429125936,True,199,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,34,40960736,5.529870007988186e-06,0.003259268291988769,0.010199471943113516,5.8834895217270065,True,200,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,35,40960737,7.532169114954174e-06,1.6917222860739866e-05,0.013713637211572396,0.03036380577601564,True,196,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,36,40960738,1.748366648260947e-05,0.0025318432040177326,0.031089586906546184,4.512543545655714,True,197,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,37,40960739,1.0513277678316542e-05,0.000162545930826578,0.01758520043419606,0.2782251492205182,True,192,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,38,40960740,3.484121873046525e-06,8.410876549708909e-05,0.006595711991682934,0.15457410826771892,True,197,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,39,40960741,7.011660281782261e-07,1.589782997662011e-05,0.0011924976840475801,0.027308484653037556,True,192,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,40,40960742,3.66193311085036e-06,0.00040021154148752965,0.006558922827990604,0.8063006903416247,True,199,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,41,40960743,2.164443224923314e-05,0.0032206176288527917,0.04098961115157464,5.979397366289526,True,197,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,42,40960744,7.754371859612166e-06,0.00351436205856489,0.013771328793471833,6.244532987124017,True,198,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,43,40960745,0.000384984443281542,0.008879179567665096,0.6996583289561943,15.779326136141108,True,200,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,44,40960746,1.2860296853031396e-05,0.0022901853376461213,0.021949237978140367,3.9426337524156465,True,196,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,45,40960747,0.00011770730642398337,0.005490036854033103,0.20546631010438798,9.79105456742606,True,198,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,46,40960748,0.00075814668911372,0.010685412585699695,1.2946607078192482,20.05738945562951,True,199,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,47,40960749,3.298731091766835e-06,0.0003537326294621802,0.005959899956450299,0.6524154900502004,True,198,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,48,40960750,4.252585578748913e-05,0.004212691247289719,0.07035761985351145,7.441392629911368,True,194,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
7,49,40960751,1.2089079492060548e-05,0.0031078757779120186,0.02190759847020443,5.794403688554634,True,188,True,100,8,5,"(2.0, 0.8, -0.8, -2.0)",1.0,1.5,0.0,0.0,0.0,0.0,1.0,,external,s2_cluster_stress_bootstrap
